orderid,cashier,saledate,total,customerid,ticketcode,date,time,slot,room,film,slot type,ticket type,ticket price,popcorn,DOB,gender,address,Website,job,industry,age,norm_film,matched_title,genres
10025052019B0208,emp014,2019-05-25 17:05:06,180000.0,0000029127,20100315,2019-05-25,17:25:00,J06,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10025052019B0208,emp014,2019-05-25 17:05:06,180000.0,0000029127,20100314,2019-05-25,17:25:00,J05,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10025052019B0224,emp014,2019-05-25 17:29:41,90000.0,0000029127,20100417,2019-05-25,17:20:00,D07,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10025052019B0224,emp014,2019-05-25 17:29:41,90000.0,0000029127,20100416,2019-05-25,17:20:00,D06,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10025052019B0151,emp006,2019-05-25 14:27:27,135000.0,0000029127,20099992,2019-05-25,15:10:00,G07,1,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10025052019B0208,emp014,2019-05-25 17:05:06,180000.0,0000029127,20100312,2019-05-25,17:25:00,J03,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10025052019B0208,emp014,2019-05-25 17:05:06,180000.0,0000029127,20100313,2019-05-25,17:25:00,J04,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10025052019B0090,emp006,2019-05-25 12:08:00,135000.0,0000029127,20099822,2019-05-25,13:00:00,G09,3,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10025052019B0090,emp006,2019-05-25 12:08:00,135000.0,0000029127,20099821,2019-05-25,13:00:00,G08,3,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10025052019B0117,emp006,2019-05-25 12:59:21,90000.0,0000029127,20099913,2019-05-25,13:05:00,G04,1,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10025052019B0117,emp006,2019-05-25 12:59:21,90000.0,0000029127,20099914,2019-05-25,13:05:00,G05,1,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10025052019B0151,emp006,2019-05-25 14:27:27,135000.0,0000029127,20099994,2019-05-25,15:10:00,G09,1,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10025052019B0151,emp006,2019-05-25 14:27:27,135000.0,0000029127,20099993,2019-05-25,15:10:00,G08,1,MẸ MA THAN KHÓC LA LLORONA (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ME MA THAN KHOC LA LLORONA (C18),ME MA THAN KHOC LA LLORONA,"Horror,Mystery,Thriller"
10025052019B0090,emp006,2019-05-25 12:08:00,135000.0,0000029127,20099820,2019-05-25,13:00:00,G07,3,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10025052019B0044,emp006,2019-05-25 09:59:19,90000.0,0000029127,20099658,2019-05-25,10:50:00,D09,3,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10025052019B0044,emp006,2019-05-25 09:59:19,90000.0,0000029127,20099659,2019-05-25,10:50:00,D10,3,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0035,emp012,2019-05-28 10:49:31,45000.0,0000029127,20104063,2019-05-28,10:40:00,H17,3,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0151,emp007,2019-05-28 19:42:04,90000.0,0000029127,20104777,2019-05-28,19:35:00,D11,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0151,emp007,2019-05-28 19:42:04,90000.0,0000029127,20104779,2019-05-28,19:35:00,D12,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0216,emp011,2019-05-28 22:47:17,180000.0,0000029127,20105059,2019-05-28,22:30:00,C08,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0216,emp011,2019-05-28 22:47:17,180000.0,0000029127,20105062,2019-05-28,22:30:00,C11,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0163,emp007,2019-05-28 20:06:52,90000.0,0000029127,20104869,2019-05-28,20:20:00,F17,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0163,emp007,2019-05-28 20:06:52,90000.0,0000029127,20104868,2019-05-28,20:20:00,F16,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0195,emp011,2019-05-28 21:53:37,90000.0,0000029127,20104999,2019-05-28,21:40:00,J01,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0195,emp011,2019-05-28 21:53:37,90000.0,0000029127,20105000,2019-05-28,21:40:00,J02,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0216,emp011,2019-05-28 22:47:17,180000.0,0000029127,20105061,2019-05-28,22:30:00,C10,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0216,emp011,2019-05-28 22:47:17,180000.0,0000029127,20105060,2019-05-28,22:30:00,C09,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0090,emp012,2019-05-28 14:52:01,90000.0,0000029127,20104226,2019-05-28,15:00:00,F11,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0129,emp007,2019-05-28 19:07:28,90000.0,0000029127,20104604,2019-05-28,19:35:00,I08,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0129,emp007,2019-05-28 19:07:28,90000.0,0000029127,20104603,2019-05-28,19:35:00,I07,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0130,emp007,2019-05-28 19:09:03,90000.0,0000029127,20104608,2019-05-28,19:30:00,G14,1,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10028052019B0130,emp007,2019-05-28 19:09:03,90000.0,0000029127,20104607,2019-05-28,19:30:00,G13,1,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10028052019B0155,emp007,2019-05-28 19:48:41,90000.0,0000029127,20104821,2019-05-28,20:20:00,H06,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐÔI,Thành viên,90000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0088,emp012,2019-05-28 14:45:45,135000.0,0000029127,20104219,2019-05-28,15:05:00,H06,1,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10028052019B0088,emp012,2019-05-28 14:45:45,135000.0,0000029127,20104217,2019-05-28,15:05:00,H04,1,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10028052019B0088,emp012,2019-05-28 14:45:45,135000.0,0000029127,20104218,2019-05-28,15:05:00,H05,1,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10028052019B0090,emp012,2019-05-28 14:52:01,90000.0,0000029127,20104227,2019-05-28,15:00:00,F12,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0196,emp011,2019-05-28 21:54:12,135000.0,0000029127,20105003,2019-05-28,21:45:00,H17,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0196,emp011,2019-05-28 21:54:12,135000.0,0000029127,20105001,2019-05-28,21:45:00,H15,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0196,emp011,2019-05-28 21:54:12,135000.0,0000029127,20105002,2019-05-28,21:45:00,H16,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0154,emp007,2019-05-28 19:47:12,135000.0,0000029127,20104810,2019-05-28,19:35:00,D13,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0154,emp007,2019-05-28 19:47:12,135000.0,0000029127,20104811,2019-05-28,19:35:00,D14,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0154,emp007,2019-05-28 19:47:12,135000.0,0000029127,20104812,2019-05-28,19:35:00,D15,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0156,emp007,2019-05-28 19:49:22,90000.0,0000029127,20104826,2019-05-28,19:50:00,I03,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0156,emp007,2019-05-28 19:49:22,90000.0,0000029127,20104827,2019-05-28,19:50:00,I04,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0162,emp007,2019-05-28 20:02:11,45000.0,0000029127,20104860,2019-05-28,19:50:00,D17,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0004,emp012,2019-05-28 08:22:59,90000.0,0000029127,20103997,2019-05-28,08:25:00,E09,3,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10028052019B0004,emp012,2019-05-28 08:22:59,90000.0,0000029127,20103998,2019-05-28,08:25:00,E10,3,(LT) DORAEMON: NOBITA VÀ MẶT TRĂNG PHIÊU LƯU KÝ (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,(LT) DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY (G),DORAEMON: NOBITA VA MAT TRANG PHIEU LUU KY,"Animation,Action,Adventure,Comedy,Family,Fantasy,Sci-Fi"
10028052019B0032,emp012,2019-05-28 10:39:44,45000.0,0000029127,20104058,2019-05-28,10:35:00,G11,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0091,emp012,2019-05-28 14:52:49,135000.0,0000029127,20104228,2019-05-28,15:00:00,F04,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0091,emp012,2019-05-28 14:52:49,135000.0,0000029127,20104230,2019-05-28,15:00:00,F06,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0091,emp012,2019-05-28 14:52:49,135000.0,0000029127,20104229,2019-05-28,15:00:00,F05,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0031,emp012,2019-05-28 10:39:15,45000.0,0000029127,20104057,2019-05-28,10:35:00,G08,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10028052019B0202,emp011,2019-05-28 22:03:32,135000.0,0000029127,20105018,2019-05-28,22:30:00,E04,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0202,emp011,2019-05-28 22:03:32,135000.0,0000029127,20105020,2019-05-28,22:30:00,E06,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10028052019B0202,emp011,2019-05-28 22:03:32,135000.0,0000029127,20105019,2019-05-28,22:30:00,E05,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
9928052019B0012,emp011,2019-05-28 20:09:17,45000.0,0000029127,20104872,2019-05-28,21:45:00,E01,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0155,emp005,2019-05-28 20:28:07,90000.0,0000029127,20104909,2019-05-28,21:45:00,F07,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0166,emp005,2019-05-28 21:28:11,90000.0,0000029127,20104959,2019-05-28,21:45:00,E08,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0166,emp005,2019-05-28 21:28:11,90000.0,0000029127,20104958,2019-05-28,21:45:00,E07,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0061,emp005,2019-05-28 17:10:07,180000.0,0000029127,20104382,2019-05-28,17:25:00,H05,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0061,emp005,2019-05-28 17:10:07,180000.0,0000029127,20104384,2019-05-28,17:25:00,H07,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0061,emp005,2019-05-28 17:10:07,180000.0,0000029127,20104383,2019-05-28,17:25:00,H06,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0126,emp005,2019-05-28 19:31:30,90000.0,0000029127,20104701,2019-05-28,19:35:00,F15,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10128052019B0126,emp005,2019-05-28 19:31:30,90000.0,0000029127,20104702,2019-05-28,19:35:00,F16,4,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
10128052019B0155,emp005,2019-05-28 20:28:07,90000.0,0000029127,20104910,2019-05-28,21:45:00,F08,1,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0045,emp005,2019-05-28 16:28:22,135000.0,0000029127,20104348,2019-05-28,17:25:00,E10,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0052,emp005,2019-05-28 16:44:45,90000.0,0000029127,20104365,2019-05-28,19:50:00,I10,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0052,emp005,2019-05-28 16:44:45,90000.0,0000029127,20104364,2019-05-28,19:50:00,I09,3,ALADDIN (PD) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (PD) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0059,emp005,2019-05-28 17:05:28,90000.0,0000029127,20104378,2019-05-28,17:25:00,G09,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0059,emp005,2019-05-28 17:05:28,90000.0,0000029127,20104379,2019-05-28,17:25:00,G10,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0061,emp005,2019-05-28 17:10:07,180000.0,0000029127,20104385,2019-05-28,17:25:00,H08,3,ALADDIN (LT) (G),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,ALADDIN (LT) (G),ALADDIN,"Adventure,Comedy,Family,Fantasy,Musical,Romance"
10128052019B0031,emp005,2019-05-28 15:45:48,90000.0,0000029127,20104316,2019-05-28,16:00:00,G09,2,NGÔI ĐỀN KỲ QUÁI (C18),ĐƠN,Thành viên,45000,0,2000-09-26,Nữ,Sơn Trà,KH0104|21817,teenager,,18.0,NGOI ĐEN KY QUAI (C18),NGOI DEN KY QUAI,"Comedy,Horror"
